Text,Year,Category,Log_Probability
"10 March 2011 - nsw election candidate strips off to raise cash for cancer research
A NSW Liberal candidate in the upcoming state election has revealed she's posed topless for a calendar to raise funds for cancer research.
Liberal candidate for Coffs Harbour Alison Baskerville, 29, who is also a real estate agent, said she took part in the calendar to raise money for the Cancer Council NSW.
""I thought it would be a fun and innovative way to raise some money for a great cause,"" she told AAP on Tuesday.
""I don't do it often, I'm a very modest person.""
The calendar features photos of topless women, but Ms Baskerville said she was only in a bra.
""I'm not doing a completely nude calendar, I'm wearing a bra in the photographs, so I feel comfortable with it,"" she said.
""I'm not one of those girls that's going to go out there and run around in the nude, so it wasn't an issue for me.""
Ms Baskerville said she'd been told",2011,Politics,-582586432.0
"18 July 2011 - senate inquiry into coal seam gas begins in Melbourne
18 July 2011 - senate inquiry into coal seam gas begins in Melbourne
by Andrew | Jul 18, 2011 | Industry, Media, News
18 July 2011 – Senate Inquiry into coal seam gas begins in Melbourne
The senate inquiry into coal seam gas exploration in NSW is scheduled to begin on Tuesday in Melbourne. The inquiry has received 100 submissions from community groups, academics, industry representatives, local governments and the Department of Planning.
The committee will hear evidence from a number of groups, including the University of Technology, Sydney’s Centre for Energy and Environmental Markets (CEEM), and environmental group Friends of the Earth. They will provide evidence on the impact of coal seam gas on communities and the environment.
On 1st July the government announced it would extend the moratorium on coal seam gas extraction in the Sydney basin to 12 months, and a moratorium on hydraulic fracturing to three years.",2011,Politics,-560347136.0
"15 March 2011 - state government rules out re visiting coal mine site where illegal explosives used
The NSW Minister for Resources, Phil Costa, has announced that the Government is not revisiting the site of the coal mine that was blown up by illegal explosives last year because there is no evidence of a connection between the illegal explosives and the mining process.
The coal mine in question is the West Wallsend Coal Mine, which is owned by Anglo Coal, located approximately 12 kilometres south of Newcastle.
The mine had been undergoing a refurbishment, with the explosives used to demolish part of the mine’s infrastructure, and some of the waste stockpiles, and a road leading to the mine site.
It was around this time, during January 2010, that a mine worker found what appeared to be a small quantity of illegal explosives, which had been buried beneath a section of mine infrastructure. The explosives were reported to the Police.
Police were later able to track down the explosives and found that they had been illegally dumped in West Wallsend. It is understood that the",2011,Politics,-576955392.0
"04 April 2011 - dont fear lnp government public servants told
Don't fear LNP government, public servants told
Brisbane Times: 04 April 2011
State Government employees have been told to prepare for a ""LNP tsunami"" by learning the basics of how to negotiate in the private sector.
Public Service Commission chair Tim Kelsey said the government was preparing to make the public sector more agile and responsive to the needs of Queenslanders.
He said this could mean cutting jobs, as well as changing the way the bureaucracy operates.
""Government departments need to change the way they are doing business, they need to improve their performance and the LNP election campaign has made it very clear that they want to make the public service more agile, more responsive, and more effective in the way they are providing services,"" he told the Brisbane Times.
Mr Kelsey said the LNP had made it clear that they want to change the way the public service operates, but the key to doing that was ""getting people out of their comfort zone"".
""We are",2011,Politics,-585204160.0
"07 October 2011 - abbott backs government local product plan
08 March 2010 - abbott's $100m plus investment in sydney technology park
07 December 2009 - abbott completes acquisition of oceaneering's oil and gas production business
27 November 2009 - abbott and oceaneering announce joint venture to focus on subsea products and services
27 November 2009 - abbott to acquire oceaneering's oil and gas production business for $100m plus
18 August 2009 - abbott and oceaneering announce agreement to acquire bmt oil tools
18 August 2009 - abbott to acquire bmt oil tools for $14m
07 April 2009 - abbott to acquire 100% of oceaneering's assets in germany, norway and spain
24 October 2008 - abbott and bmt oil tools announce agreement to acquire bmt's well services division
24 October 2008 - abbott to acquire bmt",2011,Politics,-599195456.0
"13 May 2011 - government sticking with no stickers move
Government sticking with no stickers move
Treasurer Joe Hockey has made it clear that the government will be sticking with its plans to scrap the red and white stickers for motorists' licence plates.
Speaking at the National Press Club in Canberra on Tuesday, the treasurer said there was nothing more to be said about the issue.
""There are some states that are very keen to have red and white stickers on their number plates,"" he said.
""We have said that we will do it on a cost neutral basis. We will allow states that want to have red and white stickers on their number plates to do so.
""But we have not decided, we are still working through this process, but we are not going to be the state that puts red and white stickers on our number plates. That is what we have decided, that's what the government has decided.""
However, Labor Senator Simon Birmingham is pushing for red and white stickers to be used as a test of the federal government's crackdown on welfare fraud.
He said",2011,Politics,-582467136.0
"22 March 2011 - double blow to nsw greens election chances
As the NSW election gets closer, the Greens are coming off worst. A poll by the Sydney Morning Herald and The Australian (31 March 2011) shows the Greens trailing the Nationals, which could see them finish third behind the Nationals. They are also at a disadvantage with their candidate preferences, which are likely to go to the Liberals rather than the Nationals. They could be denied a seat. Greens are also having trouble raising funds to run their campaign. A number of their candidates have had to cut back on campaigning.
The poll also showed that the Greens have gone backwards with the issue of their alliance with the Socialist Alternative, and their links to the Australian Socialist Party.
The poll shows that 47 per cent of people think the Greens should not have an alliance with Socialist Alternative, while only 28 per cent believe the Greens should be allied to it. The Greens have consistently had a majority of the public supporting their alliance with Socialist Alternative. Now they have gone backwards.
The poll also shows that",2011,Politics,-567633536.0
"18 February 2011 - murrumbidgee alp election hopeful withdraws after allegations of bullying.
Murrumbidgee alp electorate hopeful has withdrawn his name from the alp election hopefuls list after allegations of bullying.
The alp is investigating a complaint about the way it is running the electorate hopefuls contest, and the way the candidate is being run.
The alp has not yet confirmed whether the allegations against the candidate are true or false.
The candidate is the only alp candidate for the electorate and he is still running for alp president.",2011,Politics,-309752704.0
"18 March 2011 - government to review legislation amid doomadgee report findings
The Queensland Government will take immediate action to make sure Aboriginal and Torres Strait Islander people have greater say over their own affairs, including review of legislation, the Aboriginal and Torres Strait Islander Partnership Agreement and the Aboriginal and Torres Strait Islander Land Rights (Qld) Act 1991.
In response to the damning report on the management of the Doomadgee community in northwest Queensland, Premier Anna Bligh said she has asked the Attorney-General, the Honourable Paul Lucas MP, to review relevant legislation.
""We need to ensure we have legislation that ensures the protection of Aboriginal and Torres Strait Islander people and their affairs, and that we continue to respect the Aboriginal and Torres Strait Islander people,"" she said.
""The Premier has also asked the Minister for Aboriginal and Torres Strait Islander Partnerships, the Honourable Ros Bates MP, to work with her to review the Aboriginal and Torres Strait Islander Partnership Agreement and to make recommendations to the Council of Australian Governments for a new agreement.
""The",2011,Politics,-603542400.0
"29 November 2011 - at least 3 killed in dr congo election violence
A protester shot dead as clashes broke out on Monday in the eastern Democratic Republic of Congo between opposition supporters and members of a pro-government militia.
The death of two Congolese women was reported elsewhere in the volatile mineral-rich country on Monday, as tensions rose after the weekend’s contested presidential election.
The dead woman in Kinshasa, the capital, was shot in the head, said an unidentified witness, who blamed police.
In the city of Goma in the mineral-rich eastern region, four opposition supporters were arrested after they were attacked by pro-government militiamen, the local news website Kinshasa24 said. “They attacked us, we defended ourselves, they opened fire on us,” said one of the detainees.
In the capital, 20,000 people took to the streets, demanding a recount of the presidential ballot. The results of the 28 November poll were declared on Sunday with President Joseph Kabila claiming a landslide victory, with his closest rival Antoine Gizenga, 71",2011,Politics,-597427264.0
"22 June 2011 - carbon tax plebiscite voted down in senate
The carbon tax plebiscite has been voted down in the senate.
Senator Ian MacDonald (DLP) moved the motion in the senate on Thursday.  He was seconded by Senator Christine Milne (Greens).  The motion was voted down 39-31, with 9 senators not voting.
As a result, the carbon tax will go ahead.  This will result in the government increasing the carbon price by about $5 a tonne from 1 July 2011.  In 2012-13 the government will increase the price to $23 a tonne.
Senator Ian MacDonald:  I ask that the Senate take note of the motion.  It is in the following terms:
That, in the opinion of the Senate, the Federal Government should not proceed with a carbon tax until it holds a plebiscite on the carbon tax.
Senator Ian MacDonald:  I move that a ballot be now taken on the motion.
The President:  Senators who",2011,Politics,-599580352.0
"11 August 2011 - syrian government brings rebel cities under control
Syrian government forces bring rebel cities under control
Syrian government forces have brought two of the country's major rebel cities under control, after fierce clashes.
Pro-government troops seized the northern city of Hama and the central city of Homs from rebels, who had been fighting to topple President Bashar al-Assad.
Fighting has raged across Syria for more than three months, with the government and opposition accusing each other of rights abuses.
The Arab League, which was trying to end the conflict, said it would withdraw from the country.
However, Syrian authorities said the Arab body had not given them a formal notification of its withdrawal.
There were no immediate details on casualties in the fighting for Hama and Homs.
The United Nations says more than 2,000 people have been killed since demonstrations broke out in March. But Syria's government says only 600 people have died.
Hama, which was a bastion of opposition to the regime, had been a focus of fighting.
The",2011,Politics,-610218752.0
"11 May 2011 - reds concerned over u20 selections
MURDOCH'S LACK OF SELECTIONS CONTINUE
Reds Manager Brendan Rodgers says he is concerned at the lack of youth in the Irish Under 20 squad selected for the European Championship finals in Sweden. The Reds have been represented by 12 players in the last six seasons but none this year.
John O’Shea was the last Irish player to captain his country at that age level, with Mark Lawrenson, Alan Kennedy, Ray Houghton, Tony Cascarino, Jason McAteer and Robbie Keane all having also captained the Boys in Green. Stephen Ireland and Paul Green also played at that level under Brian Kerr, but Rodgers says he is worried about the lack of opportunities for Irish youngsters in the game.
“I think the squad for the European Championships is a good squad but I am not happy about the absence of the younger players. We are now talking about players who are in their mid-20s. They have had a good run and some",2011,Politics,-582023168.0
"07 September 2011 - government defends stockdale appointment
07 September 2011 - government defends stockdale appointment
The government has moved to defend the appointment of a former City of London Police commissioner, Julian Stockdale, as chairman of the newly created National Police Chiefs’ Council.
The Home Office has released a series of documents, including a letter from Home Secretary Theresa May to Sir Hugh Orde, who is stepping down as chief constable of the Police Service of Northern Ireland on 31 December, in which she explains that Stockdale’s appointment was made following an interview process.
The letter said: “As a result of the interview process, the Home Secretary has decided to appoint Mr Stockdale to the post.
“While the decision was not unanimous, I am confident that Mr Stockdale’s background and experience in policing, both nationally and internationally, will enable him to be a great success in the post.”
The letter, released on the Home Office website, said the Home Secretary had also asked Stockdale to work with the national police chiefs and the",2011,Politics,-597290304.0
"28 March 2011 - government gets nbn bills through parliament
The government’s broadband policy has finally passed through parliament, meaning that the National Broadband Network project is underway. This week, a number of bills were passed to allow the project to go ahead. The bills included the Telecommunications (Interception and Access) Amendment (NBN) Bill 2011, the Telecommunications (Numbering Charges) Amendment (NBN) Bill 2011, and the Telecommunications (Numbering Charges) (NBN) Determination 2011. The amendments were made after a joint committee on the National Broadband Network issued recommendations for the bills in February. The bills will now go before Governor-General Quentin Bryce to be given the Royal Assent. These are all the steps necessary for the government to be able to issue contracts to build the network and for the project to begin.
There are still a few things that need to happen before work can begin on the NBN. The government will need to put a few of the bills into a single omnibus",2011,Politics,-590821696.0
"17 October 2011 - housing industry calls on government to simplify planning act
10 October 2011 - national housing federation urges the government to adopt recommendations from housing and planning review group
12 August 2011 - minister for housing confirms extension of housing association exemption
14 July 2011 - government announces plans to make it easier for landlords to raise rents
10 May 2011 - government announces plans to help more people get on the housing ladder
5 May 2011 - housing associations urge government to tackle shortage of social housing
28 March 2011 - government responds to housing and planning review group
21 March 2011 - government responds to housing and planning review group
24 January 2011 - government must improve transparency of planning applications
17 January 2011 - government must introduce compulsory competitive tendering for social housing
27 December 2010 - housing associations urge government to address social housing shortage
18 November 2010 - housing association investment will boost economy
17 September 2010 - housing associations to provide 20,000 new homes",2011,Politics,-603510784.0
"22 November 2011 - amec wants greens to stop mine tax in senate
amec wants greens to stop mine tax in senate
amec wants greens to stop mine tax in senate - amec
AMEC says that the Australian Greens' proposed 40 per cent Mining Tax could have serious impacts on the Australian economy.",2011,Politics,-184516288.0
"07 December 2011 - alp at odds over election review release
The head of the UK Electoral Commission has been accused of political bias in releasing the results of a review into how alp members were elected in Scotland.
In a report, the commission has suggested a review into the system of all-weather polling stations which elect alp members.
alp members are elected using a two-ballot system. First, they vote for a list of candidates. Then, they vote for an alp regional list.
In the first stage, members elect representatives to regional assemblies. The second ballot determines the alp group leadership in the Scottish parliament.
In his review of the all-weather ballot system, which the alp had campaigned to keep, Peter Wardle said it had failed to meet a test for proportionality.
He recommended the electoral system be reviewed with the aim of finding a better alternative.
However, he concluded the two-stage system should not be abandoned.
But Labour MSP Jackie Baillie, who chairs the Scottish parliament's external affairs committee, accused the commission",2011,Politics,-581596736.0
"23 February 2011 - shellharbour plan put on hold till after election
23 February 2011 - Shellharbour plan put on hold till after election
Shellharbour council has put on hold the development of a local plan that will replace the local environment plan (LEP) and local development plan (LDP) for the Shellharbour Local Government Area (LGA).
At a council meeting on Monday, the council voted to suspend the Local Environmental Plan and Local Development Plan Review (LEP/LDP) 2007-2011 Review (Draft) until after the council elections scheduled for September this year.
At the meeting, mayor Marianne Saliba said the council would take the opportunity to listen to the views of the community, before determining the final development plan.
“We want to be able to have some consultation and I want to make sure that the community has an opportunity to see it before it is finalised,” Saliba said.
“People are going to want to know what the plan is and where they are going to be living and how it",2011,Politics,-600825856.0
"01 November 2011 - santos glng president mark macfarlane talks on the new project for santo antonio and the outlook for the santo antonio mine in rio de janeiro, brazil
Mark Macfarlane, President of Santos Glencore Xstrata's Coal, Glencore Xstrata's Coal and Marketing business talks on the new project for Santo Antônio, and the outlook for the Santo Antônio mine in Rio de Janeiro, Brazil.
Mark Macfarlane, President of Santos Glencore Xstrata's Coal, Glencore Xstrata's Coal and Marketing business talks on the new project for Santo Antônio, and the outlook for the Santo Antônio mine in Rio de Janeiro, Brazil.",2011,Politics,-447959456.0
"21 November 2011 - norman wants presidents cup changes
NORMAN: USGA PRESIDENT'S CUP CHANGES
AUSTIN, Texas (AP) - Greg Norman would like to see the Presidents Cup switch to a four-player match play format. The International team's captain was asked by ESPN about the possibility of changes during the competition, which is held every two years.
""Match play, I think, would be the way to go,"" Norman said. ""The Presidents Cup needs to evolve.""
The International team has not won the cup since it was created in 1994. It has won just three times in 15 years.
The first four matches are being played in a foursomes format, and then three singles matches are being played in the final day of competition. The Americans lead the Cup 9-5.",2011,Politics,-470488704.0
"30 November 2011 - newcastle council to out source running of election process.
The local council will be outsourcing the running of the local government elections in 2012. The council have been in consultation with Electoral Commission for some time now.
The contract will be tendered in the new year with a decision expected early in the new year. The council are hoping to have the new system in place by early next year.",2011,Politics,-235803408.0
"08 December 2011 - act self government act review consultation draft
The ACT Legislative Assembly last week commenced public consultation on a draft Act which, if enacted, would remove the right to vote from the Territory’s six Legislative Assembly members.  The draft Act also provides for a vote on the issue of whether to enact the bill, and it proposes to repeal the Territory’s 1968 Act on the status of the Legislative Assembly.
The draft bill also includes a number of changes to the conduct of elections and the composition of the Electoral Commission, to make them more consistent with similar provisions in other jurisdictions.  Other amendments proposed are the abolition of the Legislative Assembly’s power to declare a by-elections, and the repeal of the provision in the current Act which sets out the circumstances in which the Legislative Assembly may exercise its power to declare a by-election.
The consultation draft has been placed on the Legislative Assembly’s website, and members of the public can view and make submissions to the draft bill until 8 February 2012.
The ACT Legislative Assembly’s website",2011,Politics,-577482112.0
"08 June 2011 - yemeni president stable after rocket attack - bbc
yemeni president stable after rocket attack
The president of Yemen, Ali Abdullah Saleh, has been transferred to the US for medical treatment after he was injured in a rocket attack on his home in the capital, Sanaa.
Mr Saleh was in critical condition after a rocket exploded outside his house early on Tuesday.
The Yemeni army has arrested more than 100 people in connection with the attack, which also wounded six of his bodyguards, a military source said.
The opposition called the attack a sign of ""impending collapse"" for the president.
Mr Saleh has been under heavy pressure from opponents who say his 32 years in power have done little to help Yemen's poor.
The attack took place around 0400 local time (0130 GMT) when a rocket hit a compound belonging to Mr Saleh's security forces.
The Yemeni military said it had arrested 107 members of the security forces, including two brigadier-generals, in connection with",2011,Politics,-612904384.0
"02 February 2011 - nz election set for november 26
The Electoral Commission is set to recommend the 26th of November for the date of New Zealand’s general election in 2011.
This is the day that New Zealanders will go to the polls to elect a government and 120 members of Parliament for the 2011-2014 parliamentary term.
In the Commission’s latest electoral update, the Commission’s chairwoman Judith Aitken says the 2011 general election will be held on the 26th of November, subject to approval by the Electoral Act 1993.
The 26th of November is one of 18 possible dates that the Commission has proposed to the Government and it is the only date that has been put forward that has been recommended to the Commission by the Prime Minister.
The date of the 2011 general election was one of the 50 topics of the Commission’s ‘What matters most’ initiative. It is a regular series of public consultations, in which New Zealanders have an opportunity to provide",2011,Politics,-590333696.0
"28 February 2011 - government sets up drug policy advisory group
The Government has announced that it will set up an advisory group to oversee the implementation of the new drug policy announced in the Budget, which is set to increase the cost of smoking, reduce penalties for drug possession and introduce mandatory drug testing for certain offenders.
On 28 February 2011, Minister of Justice Hon Judith Collins and Minister of Health Tony Ryall announced the terms of reference for the Drug Advisory Committee (DAC).
The DAC will oversee the implementation of the Government's new drug policy, and is a key part of the wider government's strategy for drug reform.
The DAC will provide advice to Ministers on the Government's approach to drug reform, particularly in relation to issues such as drug law reform and education.
The Government is currently working with local councils and iwi on the design of a new harm minimisation programme to reduce smoking and drinking.
The DAC will report to the Minister of Justice and Minister of Health, and provide advice to both ministers in relation to the implementation of the Government's drug",2011,Politics,-592403456.0
"17 October 2011 - broome shire president reelected for 2011-12
The Broome Shire Council meeting on 20 September 2011 elected Cr Tony Horan as President for the 2011-12 financial year.
Cr Tony Horan is an accountant with over 25 years experience in the financial services industry, with extensive experience in senior management and corporate governance.
Cr Horan has lived in Broome since 2000, and is an experienced small business operator and community leader.
Cr Horan replaces Cr David Pinder who has resigned from his role as President after four years of service in the role.",2011,Politics,-370573152.0
"07 October 2011 - orourke steve jobs and government luddites
The US is a country with many myths. One of them is the idea that it is a country that has made it easy for anyone to make a lot of money.
The second myth is that Steve Jobs and Apple are the poster children for making money in America. They are anything but. It's been estimated that for every $100 in revenue, Apple only keeps $14. This is a very high rate of return, to be sure, but not nearly as high as Jobs and Apple's public image would have you believe.
As I wrote in my recent article ""Are Americans Too Stupid To Own Stocks"", the US government has created a culture that views money making as something immoral. We don't want to make a lot of money, but we want it to look good when we do.
It's no coincidence that Apple, like many other companies that have become very successful in the past couple of decades, has a culture that values making money more than making products or providing services.",2011,Politics,-593714752.0
"29 June 2011 - bob brown outlines greens plans for senate power
Labor and the Greens will sit down together on Thursday to try and resolve a series of outstanding issues.
Prime Minister Julia Gillard met with Greens leader Bob Brown in Canberra on Tuesday to discuss a series of outstanding issues, including whether the Greens would be prepared to support the government on the carbon tax legislation if it is watered down.
The meeting follows the rejection of the government’s climate change legislation by the Senate’s climate change committee, which recommended a number of significant amendments.
The Greens’ demands include a 50 per cent reduction in emissions by 2020 and the introduction of a national carbon price in July 2012.
Ms Gillard told reporters she was determined to pass carbon pricing legislation before the September election, but admitted there was a lot of work to be done before a bill was put before the Senate.
“I’m going to get on with the job of getting an appropriate bill through the parliament as soon as we can,” she said.
Ms Gillard also rejected suggestions that the Prime Minister",2011,Politics,-595370176.0
"17 August 2011 - government opposition regret qantas job loss
The Queensland government is concerned about the impact the loss of Qantas jobs will have on local communities. The Queensland government is concerned about the impact the loss of Qantas jobs will have on local communities.
Opposition Leader Annastacia Palaszczuk said there were significant Qantas operations in Queensland and it was critical the government worked with Qantas and other airlines to ensure jobs were retained.
“The Palaszczuk Labor government is concerned about the impact the loss of Qantas jobs will have on local communities, including the 4000 direct jobs that Qantas provides and the additional 10,000 indirect jobs that rely on Qantas for their livelihood.
“Qantas has been the flagship for the Queensland economy and has provided Queensland with much needed jobs.
“Our government has been very proactive in working with Qantas to address its concerns about the airline’s future and we will continue to do so.
“Our government’s economic policy focuses on the interests of Queensland families and businesses and we will work with Q",2011,Politics,-598013248.0
"25 April 2011 - anti government protesters killed in yemen
Anti-government protesters were killed after police fired live rounds at them during a march to the presidential palace in Yemen, the Yemeni government said today.
Yemeni President Ali Abdullah Saleh was expected to fly to Russia today for an Arab summit but it was not clear whether he would attend. The Yemeni leader is recovering from wounds suffered in a bomb attack at his residence.
The government said the police and army had used ""non-lethal weapons"" against anti-government protesters on the march to the palace in the capital Sanaa. However, witnesses said police had fired live rounds at the protesters, killing at least three people and injuring more than 20.
The march was the latest in a series of demonstrations since late last year. Opposition groups have called for Saleh to step down and have been protesting against him and his family members since the start of the year.
Yemeni police have been firing on protesters since mid-December, when thousands of people took to the streets of Sana",2011,Politics,-600125760.0
"18 January 2011 - qld government defends restrictions on miners' access to land
The Queensland Government is defending its decision to ban mining companies from accessing public land without a licence, saying the new laws would allow for the development of mineral resources in the state in a sustainable way.
Minister for Natural Resources, Mines and Energy Andrew Cripps, said the ban was designed to protect the land, but added that it would also allow mining companies to obtain access to land and work in a way that would benefit the community.
""The mining industry in Queensland is a valuable and significant part of our economy, and the Queensland Government is committed to ensuring that it is done in a sustainable manner,"" he said.
""This is why we have introduced legislation to protect the public's interest, and to protect the environment.
""The mining ban will apply to all public land in the state, including land owned by private entities, and all public and private roads in the state.""
Mr Cripps said the legislation would protect landowners, the environment, and communities from the impact of mining",2011,Politics,-608091008.0
"14 January 2011 - governments indigenous employment strategy slammed
Today the National Union of Workers (NUW) has called on the Federal Government to review and overhaul the Indigenous Employment Strategy (IES) which it says is a ‘disaster’.
The NUW is demanding the Prime Minister, Kevin Rudd, review the IES which was first introduced by the Howard government in 2002 and has since been rolled out in every state.
The NUW says the government’s strategy has failed to deliver any meaningful employment outcomes for Indigenous Australians.
‘The Federal Government has consistently failed to get the job done and its failure to deliver employment outcomes has been well documented by the Productivity Commission,’ NUW President, Greg Barnes, said today.
‘In 2007, the Productivity Commission reported that only 3% of Indigenous Australians were employed. A similar report in 2010 found that employment of Indigenous Australians remained virtually unchanged since 2001,’ Mr Barnes said.
‘The Howard government’s Indigenous Employment Strategy was based on the concept of ‘one-off,",2011,Politics,-583394304.0
"17 October 2011 - government clarifies animal cruelty laws review
The Minister for Agriculture, Food and the Marine, Brendan Smith TD, has stated that he will examine the options for improving animal welfare laws in light of the findings of the report on Animal Welfare Law in the Republic of Ireland.
Minister Smith's comments follow a series of submissions to the Dáil by representatives of various animal welfare organisations.
The Minister also said that a key objective in any review would be to ensure that Ireland continues to be a world leader in animal welfare and that we ensure that our animal welfare laws are among the best in the world.
The Minister added that, ""I will be examining the options for improving animal welfare laws in light of the findings of the report. I will also be examining the issues that arise in relation to the scope of the report and whether the findings of the report are comprehensive.""
The Minister confirmed that the report on Animal Welfare Law was not limited to just animal welfare in Ireland but that it also considered relevant international and European Union laws and that the findings of",2011,Politics,-593351488.0
"18 February 2011 - conroy cautious on labor preselection plan
16 February 2011 - conroy warns labor candidates against attacking media
8 February 2011 - conroy says it is not a good time to leave politics
26 January 2011 - conroy says he has had no contact with ashton
19 January 2011 - conroy calls on labor to adopt ashton’s views on 5g
14 January 2011 - conroy suggests he would be the new defense minister
9 January 2011 - conroy’s plan to help the nbn cost the telcos billions
2 January 2011 - conroy says he has no concerns about ashton’s future
26 December 2010 - conroy calls for the creation of a nbn watchdog
17 December 2010 - conroy calls for ashton’s dismissal
12 December 2010 - conroy has a new plan to fund the nbn
1 December 2010 - conroy has a new plan to fund the nbn",2011,Politics,-596300544.0
"26 January 2011 - oam winner frustrated over government spending
Former Minister of State for Finance and Revenue Dr. Hafeez Sheikh, who was given an award by the Organization of the Americas, on Sunday expressed his frustration over government’s spending and said that “we are spending at a rate which is much greater than the government’s revenue”. He said that the present government was in the process of spending money much more than what it was receiving in terms of revenue. He said that the government’s revenue was in the range of 14 billion rupees per month and the government was spending 16 billion rupees per month. “I think that the government is spending at a rate which is much greater than its revenue,” he added. Dr. Sheikh, while speaking to a private news channel said that the government should try to cut down its expenditure and not to spend money on non-essential items.",2011,Politics,-494374144.0
"17 October 2011 - feil the four great lies of climate change policy
The 11th hour, the 11th day, the 11th month of 2011 is the day we are supposed to remember the sacrifices of those who fought and died in the ""Great War"" (1914-1918). In the UK we have 11th November off, while in Germany and elsewhere in Europe the 10th of November has been designated ""Remembrance Day"". This year the commemoration in the UK falls on a Saturday and so there is a bank holiday on the Friday and a half day on the Monday. I was asked to write an article on the meaning of Remembrance Day and what it had to do with climate change. This is the result. The following are my suggestions for a revised list of ""The Four Great Lies of Climate Change Policy"":
Lie 1: That we are suffering from ""Global Warming"" (GW).
The fact is that we have not been suffering from any global warming for at least 17 years and that",2011,Politics,-589936832.0
"09 September 2011 - jackson jury selection begins, 10/18/2011
10 September 2011 - jackson trial begins, 10/19/2011
19 September 2011 - day one defense closing arguments, 10/20/2011
20 September 2011 - day two defense closing arguments, 10/21/2011
21 September 2011 - day three defense closing arguments, 10/22/2011
22 September 2011 - day four defense closing arguments, 10/23/2011
23 September 2011 - day five defense closing arguments, 10/24/2011
24 September 2011 - jury deliberations begins, 10/25/2011
25 September 2011 - jury deliberations ends, 10/26/2011
26 September 2011 - jury reaches verdict, 10/27/2011
27 September 2011 - verdict not guilty
The Trial of Dr. Conrad",2011,Politics,-602335872.0
"28 June 2011 - tea party star to run for president?
29 June 2011 - is the teabag movement too extreme?
30 June 2011 - what does the teabag movement want?
01 July 2011 - what does the teabag movement want?",2011,Politics,-169321024.0
"16 December 2011 - government told to consider more public service cuts to meet deficit targets
The government has been told to consider more public service cuts to meet the deficit reduction plans for the next three years.
The Institute for Fiscal Studies (IFS) said that while some of the planned £81bn of public service cuts could be achieved by efficiency savings, it believed some further spending cuts would be necessary.
The report also showed that tax rises were also likely to be needed in the next parliament to fill the gap left by cuts.
The IFS said that the Coalition had ""ambitious plans"" to reduce the deficit, but added that the deficit was likely to be lower in 2016 than the government had forecast.
It estimated that in 2015/16 the deficit would be 3.8% of GDP, 0.4% of GDP lower than the Coalition's projections.
But it added: ""The Government will need to consider additional reductions in spending over the next three years to make up the difference between its plan and what the budget allows.""
The",2011,Politics,-606719360.0
"21 April 2011 - nsw government to tighten liquor license rule
Tighter controls on hotel liquor licensees will be introduced under new laws being debated today, the NSW Premier says.
The rules will tighten restrictions on hotel licensees, making it harder to open new venues and requiring that existing hotel licensees make an ""active contribution"" to their community.
Mr O'Farrell told reporters in Sydney that the Government would introduce the changes after a review into the liquor licensing system found ""no clear rationale"" for the way in which the laws were administered.
""We will also look to strengthen the power of Liquor and Gaming NSW to cancel hotel licenses where there are major breaches of the law,"" he said.
""The review found that the current licensing laws are unclear and difficult to understand.""
Mr O'Farrell said the changes would improve ""safety, transparency and accountability"" for the system and make it easier for the public to access venues.
He said the laws would be tightened to make it more difficult for hotel licensees to open new venues or obtain a liquor license",2011,Politics,-588104256.0
"12 August 2011 - afghan president will not seek third term
KABUL, Afghanistan – Afghanistan's president said Sunday he will not seek a third term next year, signaling a possible new chapter in a nation that has seen 10 years of war and more than a decade of government under one man.
Hamid Karzai's three-term limit ended in December, and he was expected to make an announcement about whether he would stand for a fourth term in a speech to a joint session of parliament Sunday.
But after speaking for a few minutes, Karzai said he would not seek the presidency.
""I would like to say, today, that I will not seek a third term, nor any other position,"" he told lawmakers, adding that he had ""come to the conclusion that Afghanistan needs a new beginning.""
He said he was not seeking re-election because he wanted to make way for a new generation of leaders.
He added that Afghanistan's future depends on ""a new beginning, a new phase in the history of this country, and we need the youth",2011,Politics,-606286528.0
"02 January 2011 - nsw labor denies building election war chest
NSW Labor is facing a $1.4 million fine for breaching election spending rules.
The state’s Electoral Commissioner, John Daly, told ABC radio today he had issued a draft report of his findings into Labor’s misuse of election funds to the Labor party and the Attorney General’s office.
The findings have not been made public.
A spokesman for Premier Kristina Keneally told the ABC today that Labor denies any wrongdoing.
“I can confirm that the state’s Electoral Commissioner has issued the NSW Labor Party with a draft report of his findings following the state election.
“The Labor Party and the Premier’s office will have a further opportunity to review and comment on the report before it is finalised and issued by the Electoral Commissioner.”
Labor’s electoral commissioner says he has found evidence of a significant breach of the Electoral Funding Act, but denies any wrongdoing.
The Electoral Commissioner’s office confirmed that it had received the draft report from Mr Daly and the report had been issued to Labor’s state secretary and the Attorney",2011,Politics,-590478976.0
