Text,Year,Category,Log_Probability
"10 March 2021 - extinction rebellion blocks traffic with adelaide protest
Adelaide protest against the destruction of the environment, extinction rebellion protests
#AdelaideProtest #extinctionrebellion #australia
Rebellion. Adelaide, Australia. 10th March 2021. A protest block of the Adelaide traffic to draw attention to the destruction of the environment.",2021,Technology,-207716048.0
"29 January 2021 - heartening rainfall surprises central west nsw locals
Central west New South Wales is in for a bit of a treat with rainfall and thunderstorms sweeping across the region.
It's the first widespread rainfall since mid December and it's about time!
As well as being the first widespread rainfall, we've got thunderstorms too, so let's see if we can break a record!
This morning, most of the rainfall will be falling in the Northern Tablelands and the Central Tablelands, however, a few showers and thunderstorms are also likely across the Northern Slopes, North Western Slopes, South Western Sloanes and South Western Plains. These showers and thunderstorms may be heavy at times, especially across the Northern Tablelands and the Central Tablelands.
Tonight, we've got a chance of heavy rainfall for the Northern Tablelands and the Central Tablelands. Thunderstorms are also possible, although the chance is lower, especially in the North Western Slopes.
This morning, the chance of rain in Central west NSW is:
The chance of rain this",2021,Technology,-591753728.0
"25 August 2021 - kabul airport
The first time I flew to Kabul was on 11 March 2002. The day after I was back on 29 May 2002. It was the first time in my life I had to leave the plane when it landed and walk through the terminal to the hotel. I have to say it was a bit nerve-wracking and the Afghan government should be praised for the smooth transition from the plane to the hotel. Since 2002 I have been back many times, usually in connection with the reconstruction and development program of UNDP and UNAMA, sometimes to represent UNDP in different forums and to represent the UN to different government officials, to meet Afghan civil society groups, and to meet Afghan media groups, sometimes for training purposes and to attend events organized by the UN. In other words, my connection with Afghanistan is personal but also has an institutional side. There are times I miss the place and I miss my friends, and it is sometimes a bit nostalgic to see the city",2021,Technology,-557260096.0
"20 March 2021 - dairy industry artificial inseminator day in the life of a dairy farmer dairy farming dairy cows artificial insemination
A week in the life of a dairy farmer
A day in the life of a dairy farmer can look very different from day to day. But there are some elements that are pretty much constant. Whether you’re a dairy farmer in the south of England, or in Ireland, you’ll probably share some of the following experiences.
What’s a typical day like on a dairy farm?
Getting up at 6am and having a quick breakfast
The first thing to do is get up, put on a pair of wellies, get out in the yard and feed the animals. The cows need to be fed first thing in the morning and have access to their feeders and water buckets throughout the day.
It’s time to go out to the field. You’ll probably have milked the cows, fed them, and now you’re going out to the field. It could be that you’re working with the bull, which means he’s cal",2021,Technology,-596412352.0
"09 September 2021 - former apple daily reporters raise concerns over media ownership issues
The Financial Times recently reported on a new study by the University of Cambridge's Center for Science and Policy (CSAP) and Media Reform Coalition, which ""reveals the extent of the concentration of media ownership in the UK."" The study, ""Media Consolidation in the UK: Evidence from the 2021 Ownership Database,"" found that ""UK media ownership is more concentrated than ever before, with the top six companies owning 63% of the market.""
The study is significant because it reveals a serious problem that has gone largely unnoticed in the UK: the concentration of media ownership. It is also timely, given the growing concern over the increasing dominance of large, multinational corporations in the media industry. This trend has led to the creation of what some are calling a ""media oligopoly,"" which has serious implications for the quality and diversity of journalism.
In the UK, the top six companies own 63% of the market. These companies include BBC Group, News UK, Reach Pl",2021,Technology,-604029696.0
"25 February 2021 - malaysian man wins landmark challenge against muslim gay sex ban
A Malaysian man who argued that it was unjust to criminalise consensual gay sex won his fight to have the ban on gay sex overturned.
Mohd Nazmi Mohd Nasir, 32, was convicted and sentenced to eight years in jail in 2017 after he was caught in a sex act with his boyfriend.
He appealed against the ruling and had the case heard in court by a three-judge panel.
They decided to overturn the ruling on grounds that it was unconstitutional.
In December last year, they issued a landmark decision, stating that Article 12(4) of the constitution, which prohibits “gross indecency” between men, was unconstitutional and could no longer stand.
A government spokesperson said they would not appeal against the decision.
Mohd Nazmi, who was represented by lawyer Amrullah Abdul Aziz, said he was delighted with the verdict, and felt vindicated for speaking up.
He told BBC Malay: “I’ve never expected that we can get this",2021,Technology,-608360064.0
"12 July 2021 - 12pm news flash; adelaide; 12.07.21
Bendigo Bank’s $30 million partnership with the State Government will see an extra $12 million injected into Adelaide’s public housing sector over the next three years.
Minister for Housing and Housing Advancement Don Harwin said the State Government is committed to ensuring all South Australians have the opportunity to enjoy a better life, and one of the ways this is done is through the provision of quality, affordable housing.
“Bendigo Bank will provide the investment to deliver 1000 new social housing units over the next three years,” Minister Harwin said.
“These units will help to close the gap in housing supply, which is a key priority for the McGowan Government.”
The funding will go towards the delivery of 300 public housing dwellings at the new community development at Adelaide City and 100 public housing units in Mawson Lakes.
The remaining dwellings will be located at the new community developments at Mawson Lakes, Gawler and Kilkenny.
Minister for Community Development,",2021,Technology,-607144704.0
"08 December 2021 - sa museum apologies and return ancestral remains
The South African Museum is deeply sorry for its actions of the past, as reflected in its history of human remains. We would like to apologise for our past wrongs and acknowledge that the museum has been complicit in perpetuating and facilitating injustices through its actions. We pledge that we will learn from this and work towards an inclusive, anti-racist and decolonial institution, where respect for ancestral remains and respect for people of African heritage is at the centre of our actions and our work.",2021,Technology,-318608576.0
"16 June 2021 - roberts smith used pre paid phones to talk to a woman at 3:20 am on 6/16/2021 at her job place, also at her job place at 3:23am he talked to her again
17 June 2021 - Robert Smith called 3 times to the home of my son and his wife. One call was at 3:55am. My son had not left for work at that time. The next call was at 6:45am. The final call was at 9:10am. No one answered any of these calls. There is a phone call log. All three calls were from the same number. I have not yet found it. The number is from Massachusetts and is not listed in the area.
16 June 2021 - 7:43 AM - (Area Code 508) Called me. No message left.
14 June 2021 - Robert Smith is calling my husband. He is a very bad person and has been stealing money and goods. He",2021,Technology,-569999744.0
"28 December 2021 - australia retains ashes off the back of scott bolands ton
Australia retained the Ashes on Saturday, winning the fifth and final Test against England by an innings and 14 runs at the Gabba in Brisbane, but not without a close shave in the process.
The hosts were all but wrapped up for victory by lunch on the fourth day, trailing England's second innings score of 68 by an improbable 121 runs.
The Australians were 5-18 after the first ball of the day was bowled when the tea break was taken, but then rallied to finish on 4-194 with the new ball only just around the corner.
It was the second innings hundred for all-rounder Mitchell Marsh, who also struck 50 in Australia's first innings total of 468.
A total of 8.5 overs were possible before rain forced the players off the ground.
England had been forced to follow on after failing to post a target of 399 on the third day, with England losing both openers to the first two balls",2021,Technology,-587381504.0
"07 January 2021 - julian assange denied bail by high court judge
07 January 2021 - julian assange denied bail by high court judge
A High Court judge has denied bail to Wikileaks founder Julian Assange after concluding the 49-year-old is likely to face ""real risk"" of absconding. Judge Deborah Taylor rejected the claims of Assange's lawyers that he would not flee. He faces US charges over the release of classified material.
Julian Assange is denied bail after hearing at the high court. Assange says he will be extradited to the United States where he faces 18 years in jail for releasing classified information.
""His actions in 2010 caused significant damage to the United Kingdom and the United States and to their international relations. I am satisfied that Mr. Assange would fail to surrender to the custody of the United States if he were released on bail.""
Assange's lawyers claim he has been in the United Kingdom for the last nine years. He was granted bail in 2012, but breached the conditions of",2021,Technology,-586125632.0
"13 March 2021 - nsw iconic steam locomotive returns to delight rail lovers
NSW iconic steam locomotive returns to delight rail lovers
A NSW iconic steam locomotive has returned to delight rail enthusiasts.
The 1960s-era steam locomotive will operate regular services on the Newcastle line this month and next.
A NSW Government investment in the 1500 Class locomotive is the first major investment in steam since 1988 and the first time since the 1960s a steam locomotive has been based in Newcastle.
The 1500 Class locomotive, also known as ‘the Black Boy’, was withdrawn from service in 1988 but has been restored to a high standard in NSW.
It is the first steam locomotive in NSW that can operate at speeds up to 120 kilometres per hour and has a maximum capacity of 250 passengers.
The locomotive will run on the Newcastle line between May and July this year and will take part in heritage and community events in Newcastle and other parts of NSW.",2021,Technology,-575005056.0
"01 June 2021 - nsw farmers association on fears of mouse bait bromadiolone
NSW Farmers Association on fears of mouse bait bromadiolone
NSW Farmers Association on fears of mouse bait bromadiolone
A recent article in The Land highlighted the fears of NSW Farmers Association on the risks associated with mouse baits containing bromadiolone.
A recent article in The Land highlighted the fears of NSW Farmers Association on the risks associated with mouse baits containing bromadiolone.
NSW Farmers have called for a ban on the use of mouse baits containing bromadiolone, a rodenticide that they say is causing a spike in the death of dogs and foxes, among other animals.
NSW Farmers president Paul Pallamutto said bromadiolone is banned for use in Australia and New Zealand but is allowed for sale in many other countries.
He said bromadiolone is a highly toxic anticoagulant and its residue in rodents and their dead bodies can remain for years.
“In many cases, they die away from their farms and then",2021,Technology,-619048320.0
"07 September 2021 - myanmar shadow government calls for revolt against regime
06 September 2021 - the united front for the struggle of the people of bangladesh demands immediate evacuation of 4,000 stranded myanmar workers
04 September 2021 - united front for the struggle of the people of bangladesh welcomes myanmar national unity government's call for peace
04 September 2021 - the united front for the struggle of the people of bangladesh welcomes myanmar national unity government's call for peace
03 September 2021 - joint statement by the national unity government and the united nations refugee agency (unhcr) for the protection and well-being of refugees
02 September 2021 - united front for the struggle of the people of bangladesh extends greetings to the new national unity government of myanmar
01 September 2021 - myanmar national unity government to launch national peace building conference on 16 september 2021
01 September 2021 - statement on myanmar national unity government's call for the establishment of a federal union
31",2021,Technology,-604059200.0
"15 March 2021 - solarwinds hack explained
SolarWinds has a bug in it's web server that was reported to them in 2018. They were told about it by a third party security company, who themselves were told by a user. They told them to patch the bug.
They chose not to patch the bug and the bug remained in the product.
In December 2019 an individual, who had gained access to the SolarWinds servers, injected some malicious code into a software update. That code was distributed by SolarWinds as an update.
The malicious code installed on thousands of machines, some belonging to SolarWinds's customers and partners.
The malicious code has not been detected in the wild. So far, it has only been detected in the environments of SolarWinds customers.
On 13 December 2020, the US intelligence services revealed the hack to the US President, Joe Biden, who had been elected a week earlier.
There are four parts to the hack:
The hack was successful because SolarWinds",2021,Technology,-570190272.0
"04 January 2021 - port fairy shearwaters rally after climate change deaths
04 January 2021 - port fairy shearwaters rally after climate change deaths
Port Fairy shearwaters rally after climate change deaths
PORT Fairy shearwaters are rallying at their traditional nesting ground in the wake of a devastating season of mortality among breeding pairs.
The Australian Wildlife Conservancy, which manages the protected land where the shearwaters nest, said the population had declined from 5000 pairs to 2000, but were now increasing again.
The shearwaters were killed off by climate change in large numbers in 2018 and 2019. The 2020 season was a washout and only one egg was successfully hatched in the entire colony.
AWC director Dr Matt Gray said the colony had been decimated by rising sea temperatures.
""The impact of climate change on this population of shearwaters was clearly devastating, yet the good news is that the species is fighting back,"" he said.
""Because they are so mobile, shearwaters are able to move to cooler waters. We know they",2021,Technology,-594505344.0
"22 February 2021 - extra inspection of boeing 777s after united airlines incident
Airbus A320 aircraft of Lufthansa (D-AIEA)
On 22 February 2021, the FAA and NASA issued an Airworthiness Directive (AD) mandating a special inspection of a series of Boeing 777 aircraft in operation with United Airlines.
The reason for the special inspection is to ensure that the 777 airframe can support the maximum allowable tensile stresses after the recent discovery of cracks in the aircraft.
The FAA and NASA issued the Airworthiness Directive (AD) after an inspection of a United Airlines Boeing 777 aircraft following an engine failure incident last week, in which a Boeing 777 aircraft of United Airlines suffered engine failure during a flight from Denver to Honolulu on 20 February 2021. The reason for the failure was a crack in one of the fan blades of the Pratt & Whitney 4000 engine.
The engine had been removed from service after the incident, but the investigation revealed that another 128 Boeing 777 aircraft with Pratt &",2021,Technology,-599208384.0
"25 May 2021 - brain cancer patient writes diary to help patients who have similar brain cancer and are not able to communicate their feelings. Brain Cancer
28 Oct 2020 - A Brain Cancer Diary helps other brain cancer patients communicate their feelings and get advice on what to expect after surgery.
The 21st Century Cures Act provides for the creation of a National Precision Medicine Initiative.
The 21st Century Cures Act is a piece of US federal legislation, passed by the United States Congress and signed into law on December 13, 2016, which seeks to improve the research and development of new medications and medical devices.
It was intended to improve the speed of FDA approval for new drugs and medical devices, by facilitating communication between the FDA and developers of these products, improving data transparency, and streamlining the FDA's review process. The Act's other aims include reducing the cost of healthcare, improving the quality of healthcare, and expanding access to healthcare.
The 21st Century Cures Act was introduced on June 26, 2015, as",2021,Technology,-592288192.0
"27 February 2021 - china bans taiwan pineapple imports independence intimidation by force (republic of china)
The government of the Republic of China (Taiwan) announced it was suspending imports of pineapples from the People's Republic of China (PRC) due to alleged “political interference and intimidation by force.”
Taiwanese Agriculture Minister Chen Chi-chung said the move is part of the government's “efforts to prevent Chinese politicians from interfering in the island’s food supply.”
China’s food and agriculture authorities have threatened to cut imports of pineapples from Taiwan because the island nation refused to allow imports of PRC-made vaccines for the prevention and treatment of COVID-19.
In recent years, China has been tightening its grip on the island, especially over food. For instance, China has banned the import of meat from Taiwan and frozen pork products from Hong Kong, Taiwan’s Special Administrative Region.
The two incidents have been blamed on Beijing’s anti-independence stance and its desire to “control Taiwan’s resources, and most importantly Taiwan’s sovereignty.”
A",2021,Technology,-585770880.0
"29 June 2021 - adelaide artist launches first physical nft exhibition at the Adelaide Central Gallery
Adelaide artist launches first physical NFT exhibition at the Adelaide Central Gallery
Artists from around the world are turning to NFTs (non-fungible tokens) to generate revenue and grow their fanbases.
However, most of those artists are based in the US, the UK or China, leaving Australia’s growing NFT market behind.
Today, that will change as Adelaide artist Rhiannon Rennie launches the world’s first physical exhibition showcasing local NFT artworks.
Rhiannon Rennie has been collecting, creating and selling NFTs for almost a year. Her artwork, ‘In A World Of Owls’, sold at the first ever NFT auction at the Art Gallery of South Australia in February. That auction attracted 250,000 unique participants.
‘I wanted to create a physical exhibition where people could physically view and appreciate the art pieces’, Rhiannon said.
‘As the artworks are being shown in a physical space, I want people to",2021,Technology,-591175168.0
"09 September 2021 - qld water utility wins appeal against 2011 floods ruling
A Queensland water utility has won an appeal against the High Court's 2011 ruling over the ownership of water in the Burdekin River.
The appeal by the Burdekin Water Holdings, owned by Queensland Urban Utilities, has been upheld by the Court of Appeal in Brisbane.
It overturns the High Court's 2011 ruling, which found the state government's ownership of water in the Burdekin River should be terminated.
But the Court of Appeal said the High Court did not have a full appreciation of the history of the river.
It said there was a difference between ownership and the right to use water, and found that the state government has the right to use water on a permanent basis.
It has now referred the case back to the High Court.
The Burdekin Water Holdings said it welcomed the decision, which it said would result in a much better understanding of the rights of all parties to the river.
The water utility was formed as a joint venture between the state government and",2021,Technology,-602347520.0
"19 February 2021 - can trump be barred from running again in 2024? - 2021 - Trump
Trump can’t run again in 2024, US Senate report says
The report said there were several reasons for disqualifying Trump from office, including a “pattern of impeachable misconduct.”
The US Senate voted 57 to 43 to bar Donald Trump from ever holding public office again.
The Senate voted to uphold the January 6 report on Trump’s role in inciting the deadly attack on the Capitol on January 6, 2021.
In a 57 to 43 vote, Senators agreed with the report, which found that the former president should be barred from ever running for office again.
The report concluded that Trump engaged in several impeachable actions, including urging supporters to go to the Capitol to protest the electoral vote certification.
Trump also pressured Vice President Mike Pence to throw out electors who had voted in favor of President-elect Joe Biden.
The report noted that Trump had previously urged the vice president to intervene, as well",2021,Technology,-600493888.0
"09 March 2021 - sydney mardi gras more egging victims make complaints to police mardi gras and the organisers of the parade have denied the incident was planned or coordinated and say they are not responsible for the safety of any individuals involved.
26 February 2021 - 1000s of people gather at mardi gras march for trans rights mardi gras march for trans rights thousands of people have gathered in sydney s olympic park to march for trans rights in the first mass public gathering in the state s capital since the covid 19 lockdown was lifted earlier this month.
22 February 2021 - sydney mardi gras 2021 parade cancelled over covid fears sydney s mardi gras parade has been cancelled over concerns that coronavirus cases could be spread by the parade and its crowd of more than 100 000 participants.
14 February 2021 - mardi gras parade cancelled due to covid fears sydney s mardi gras parade has been cancelled over concerns that coronavirus cases could be spread by the parade and its crowd of more than 100 000 participants.
",2021,Technology,-597281536.0
"02 February 2021 - brisbane covid 19 economy business retail comeback
In the latest instalment of our Business Brisbane series, we look at the COVID-19 recovery in retail, which has been hit particularly hard by the pandemic.
The retail sector has been hit particularly hard by COVID-19.
The pandemic has wreaked havoc across the retail sector, with 40% of the 13,000 retail businesses in Brisbane forced to close their doors in 2020, according to the latest Australian Retailers Association (ARA) Retail Survey.
In the ARA’s ‘Retail Snapshot’ report, the national peak industry body found the retail industry as a whole has had a 15% decline in total sales over the past year, with an even larger drop in store sales.
In Brisbane, total retail sales were down 26.3% compared to the same period last year.
“Without a vaccine, the outlook for the retail sector remains gloomy, with some businesses potentially never recovering,” the report said.
The ARA’s ‘COVID-19 Impact on Australian",2021,Technology,-601503360.0
"26 September 2021 - community led vaccination campaign launched in ntchisi district
As part of its campaign to reduce the number of preventable deaths due to COVID-19 in Ntchisi, the Government of Malawi, in partnership with the World Health Organization (WHO) and the Ministry of Health, has launched a community-led vaccination campaign. The vaccination campaign will be held in 11 of the 16 health facilities in the district.
This vaccination campaign is a major milestone for Malawi as it continues to move towards the target of administering 40% of the total population. Since the start of the vaccination campaign in May 2021, 2,700,000 people have been vaccinated.
During the campaign, which will run from 26 September to 2 October, health workers will visit the homes of the community to administer the second dose to people who have received their first dose. During this period, health workers will be able to provide a variety of services, such as counseling and screening for tuberculosis.
The district has the highest burden of COVID",2021,Technology,-605933312.0
"23 September 2021 - dinosaurs wagged their tails to signal to their young for thousands of years
Dinosaurs Wagged Their Tails to Signal to Their Young for Thousands of Years
Newly Discovered Fossil Shows Dinosaurs Wagged Their Tails to Signal to Their Young for Thousands of Years
Tyrannosaurs had two tails and used them to communicate with their young. (Courtesy of James E. Martin et al./Nature Communications)
Scientists have long believed that dinosaurs had two tails and used them to communicate with their young. Now, a fossil discovered in the Badlands of Dinosaur Provincial Park, Alberta, Canada, has provided the first physical evidence of this theory.
The fossil, discovered by fossil hunter and researcher James E. Martin in the late 1990s, shows that the long, tapering end of the tail of the species Tyrannosaurus rex, called the caudal furcula, is a highly modified second tail. It is the first evidence of this structure in dinosaurs and helps to support the",2021,Technology,-585322240.0
"12 February 2021 - starlink australia price availability revealed
SpaceX, the US based rocket manufacturer and launch services company, has today revealed a few details of its upcoming Starlink broadband service, and is seeking permission from the Australian regulator to operate 12 Starlink satellites from the Australian region.
In a submission to the Australian Communications and Media Authority (ACMA), SpaceX said it intends to deploy 12 satellites to the Australian region in 2021, with the satellites deployed in six groups of two, as part of a first phase deployment in the Australian region.
The ACMA is the Australian regulator responsible for overseeing communications and media, and is the regulator responsible for approving new satellite systems in Australia. As part of the ACMA's regulatory process, it is also required to determine whether or not new satellite services would interfere with other existing services, or with Australia's existing space-based geostationary communications system.
SpaceX's ACMA submission (PDF) contains an overview of the Australian region in general, and includes a list of services operating in the",2021,Technology,-577842048.0
"03 August 2021 - naveen patnaik congratulates the indian womens team for winning the bronze medal at the ongoing olympic games in japan
On the 5th day of the ongoing Olympic Games in Japan, Naveen Patnaik congratulated the Indian Women's team for winning the Bronze medal. The Women's Hockey team defeated Germany in the Semi-final of the Tokyo Olympics.",2021,Technology,-230724432.0
"08 February 2021 - adelaide tea shop owner youtube interview after alleged assault
Adelaide's 'best ever' tea shop owner charged with assaulting patron
An Adelaide cafe owner has been charged after police say he assaulted a woman inside his shop and threatened her with a knife.
The incident happened in the Adelaide CBD on Saturday afternoon.
Police have confirmed the man, who owns the CBD cafe called Tea Talk, has been charged with assault and threats to murder.
It's alleged the man assaulted the woman and threatened her with a knife inside the cafe.
The woman was treated by paramedics on the scene before being taken to hospital.
The man was arrested at the scene and has been charged.
The cafe is known for its huge variety of different teas.
In an interview with a 7 News Adelaide reporter the owner said it was the 'best ever' tea shop in the city.
Tea Talk has not commented on the matter.
Adelaide's 'best ever' tea shop owner charged with assaulting patron
An Adelaide cafe owner has been charged after police say he assaulted a woman inside",2021,Technology,-597047168.0
"24 November 2021 - pm rejects claims bill could target people for political reasons
26 October 2021 - ""we have been very disappointed by the lack of progress of the reform in recent years""
13 September 2021 - European Parliament rejects proposal for a comprehensive reform of the Copyright Directive
11 August 2021 - The EU is back in play
20 July 2021 - New EU Copyright Directive proposal: an opportunity to boost the freedom of expression and creativity in Europe
17 June 2021 - New EU Copyright Directive proposal: an opportunity to boost the freedom of expression and creativity in Europe
16 June 2021 - The EU is back in play
8 June 2021 - ""the EU institutions must act as a force of balance to prevent a technocratic agenda from being imposed on citizens"" says the President of the European Parliament
5 April 2021 - The EU is back in play
8 March 2021 - The EU is back in play
3 March 2021 - The EU is back in play
1 March",2021,Technology,-589064320.0
"23 June 2021 - federal government to introduce two days paid miscarriage leave from January 1, 2022
The federal government has announced that from January 1, 2022, two days of paid parental leave will be available for parents whose child dies before birth, or in early infancy, following a miscarriage, stillbirth, or neonatal death.",2021,Technology,-221041312.0
"10 February 2021 - mount isa school of the air enrolments increase 2021
In 2020 we opened our new Mount Isa campus. It was an exciting time for us as we welcomed our first students to the new campus in the middle of the pandemic.
It was also exciting to be able to offer the community an option for students to receive their schooling without having to travel into Townsville or even the surrounding areas. The school opened with 40 students and over the past year we have seen the enrolments grow to more than 100 students.
With our enrolments growing, we are also seeing the need for more teachers. Our teachers are our most valuable asset. So, we are looking for qualified teachers in a range of subjects to join our team of teachers who are passionate about making a difference.
If you are interested in joining our team, or would like to know more about what we offer, please contact our Principal, Jenny Pritchard, on 0438 000 001 or email Jenny at jenny.pritchard@mtsisa.qld.edu.au",2021,Technology,-597110976.0
"09 February 2021 - marlene kairouz suing alp over branch stacking allegations
I am an Australian citizen, a long-term resident of Australia and am a business person who had the misfortune to cross the paths of one Mr. Alp (the Director of the company AAL Property Services) who allegedly owes me monies that he owes me.
I filed a case with the Supreme Court of Queensland on 8th September 2017 seeking the recovery of the monies that I am owed, as well as the payment of all costs associated with the legal action.
During the course of the case, Mr. Alp attempted to file an action in the Supreme Court of Queensland against me.
Mr. Alp attempted to file the action against me by filling out the online form on the Supreme Court of Queensland website. Mr. Alp then paid the $1,000 filing fee required by the Supreme Court to file the case.
The Supreme Court of Queensland then rejected Mr. Alp's attempt to file the action. The Supreme Court of Queensland advised Mr. Alp",2021,Technology,-592910976.0
"17 March 2021 - dairy giant fonterra lifts prices; farmer confidence bouyed; milk supply tight
Fonterra is set to lift milk prices as global dairy prices rose to a 13-year high. Global dairy prices hit their highest level since April 2008, increasing by 1.5% over the month, Fonterra chief executive Miles Hurrell said. The GDT Price Index has risen by 20% over the past 12 months, he said.
The dairy price index, which Fonterra uses to set the prices it pays to farmers for their milk, was 6.6% higher than a year ago. The dairy price index is the average of four major global dairy products: Whole milk powder, anhydrous milk fat, skim milk powder and butter.
Fonterra's 2021 farmer milk price was forecast to be $7.10 per kilogram of milk solids (kgMS). It is 80 cents higher than the forecast price for 2020, it said. The forecast was above the current market price of",2021,Technology,-610079296.0
"02 September 2021 - complaints detailed in letter by afghanistan war veteran in the guardian - but we are left with the feeling that they are just one of many...
22 August 2021 - it is hard to understand how, when, or why the UK's armed forces would have acted in the way that they did in this case, in particular, when we are so far away from the action and are unable to investigate it further, but this is not the first case like this and we can only hope that the government will listen to the lessons being learned by people like myself and other veterans and make changes.",2021,Technology,-325902560.0
"27 October 2021 - world leaders threaten to cut aid to sudan over protests and violence against protesters
A 28-October deadline has been set for Sudanese Prime Minister Abdalla Hamdok to form a civilian-led government and end a state of emergency, as the military and civilian factions in the country’s Transitional Sovereign Council have yet to agree on a roadmap. The government is also facing a general strike by doctors, who have been demanding the removal of the military from the transitional leadership. The international community has threatened to cut its aid to Sudan if the country does not meet the deadline. The protests were sparked by an Oct. 25 decision by the council to implement a state of emergency, dissolve the government, and appoint a new prime minister with no prior civilian consultation.
The crisis in Sudan is unfolding amid an ongoing military coup in Myanmar. The military ousted the country’s democratically elected government in February, arresting dozens of leaders and activists and launching a campaign of violence against ethnic minorities, human rights defenders, and protesters. On October 21, the Myanmar military",2021,Technology,-596552064.0
"26 February 2021 - kakadu chopper crash atsb findings against parks australia
Kakadu helicopter crash: ATSB finds Parks Australia at fault for pilot’s death
Parks Australia was at fault for the pilot of a helicopter that crashed and killed him in Kakadu National Park in 2016, a federal agency has found.
The Australian Transport Safety Bureau (ATSB) said on Wednesday that the accident, in which Michael Tuck was killed, was due to poor weather conditions that should have been identified and avoided.
Aerial work helicopter
On July 11, 2016, the pilot was on his way to an archaeological site in Kakadu to collect archaeological artefacts with his passenger, who was collecting for an art installation.
The ATSB found that the helicopter, a Bell 412EP, crashed about 10 minutes into the flight due to low cloud and high winds.
Parks Australia, the operator of the helicopter, told the ATSB that the pilot’s wife reported the pilot’s position before he reported that the weather was getting worse.
It was",2021,Technology,-598695040.0
"01 February 2021 - dairy processor norco lifts milk price
Norco has lifted its farmgate milk price by 1.5 cents per litre with immediate effect, effective from January 26. 
Norco CEO Paul Lacey said it was the third price increase in six months for the group and reflected growing domestic demand for dairy products.
“This is the third price increase Norco has made this financial year and is a reflection of the growing demand for Australian dairy products, both domestically and overseas,” he said.
Norco has raised its farmgate price by 1.5 cents per litre with immediate effect.
“Norco has a long history of supporting the farming community through tough times and we will continue to do this with these increases.”
Norco was the first Australian dairy processor to increase the farmgate milk price this season, back in June.
It is a member-owned dairy cooperative with more than 750 farmers in its network in South-East Queensland, Northern NSW, South Australia and Victoria.",2021,Technology,-568530560.0
"13 July 2021 - dr kerry chant explains why higher numbers may be good for us
The UK government has announced a review into the COVID-19 vaccine passport system, in an attempt to boost the number of people in the country getting vaccinated.
As part of this review, health secretary Matt Hancock has asked UK medicines regulator the MHRA to conduct a detailed review into the data surrounding the possible side effects of the vaccines, and the possibility of any vaccine injury.
In a statement released today, Hancock said:
""We want to ensure we fully understand the evidence behind these vaccines, and the possible side effects.
The MHRA will undertake a detailed analysis of the safety data relating to COVID-19 vaccines, and the MHRA is in the process of writing to all people who have reported adverse reactions to COVID-19 vaccines to gather additional information.
In particular, they will look at:
the number of people who have reported adverse events following vaccination,
the proportion of people reporting these adverse events compared to the number of people vaccinated,
whether these adverse events are more common or severe for the COVID",2021,Technology,-605699968.0
"29 October 2021 - used car prices tipped to remain high for most of 2022
Used car prices tipped to remain high for most of 2022 - usedcarprices.co.uk
Carwow expects prices to remain high for most of 2022, although they will fall towards the end of the year.
According to used car website, Carwow, the UK’s car market is still very much affected by the ongoing supply crisis. With production levels not expected to return to pre-pandemic levels until at least 2023, this is expected to lead to used car prices remaining high in 2022.
In a new blog, Carwow explains why the used car market looks set to remain strong throughout next year. They say that in 2021, it saw “the highest ever monthly used car prices, and they’re expected to stay high in 2022, too.”
A spokesperson for Carwow explains that prices of all used cars, regardless of the type or model, will remain strong for the foreseeable future. They say that the shortage of parts",2021,Technology,-613333376.0
"20 January 2021 - qantas mount gambier tourism domestic airport routes queensland qantas international routes qantas international services qantas routes qantas domestic routes qantas routes list
Qantas will commence daily flights between Brisbane and Mount Gambier in South Australia from 27 February 2021.
This new service will offer customers access to South Australia’s Limestone Coast, a region famed for its natural wonders, world-class wine and food, and laid-back hospitality.
Mount Gambier has a rich history as a major transportation hub, with its original name being the Mount Gambier and Mount Schank railway, a 2km railway that connected the two peaks of Mount Schank, the most prominent peak in the region.
Mount Gambier is also known for the world famous Blue Lake, a popular tourist destination, with a circumference of over 1.8km, and is said to have been created more than 6000 years ago when the lake was formed after the collapse of a volcanic crater.
Mount Gambier is just a 3-hour drive from Adelaide, and",2021,Technology,-597508352.0
"09 March 2021 - nrl 2021 rule changes explained
The 2021 NRL season is just around the corner, and while it is still some time away, it will be good to see the familiar faces and see the teams get back to winning the title. However, the players will be facing some challenges that they may not be used to. The game will be played on a reduced number of fields, and this will mean a different shape and size of the field. This will require a new strategy for the teams, as well as new rules and regulations for the players. The NRL is also going to introduce some new rules that will make the game more competitive and interesting.
The NRL is introducing a new rule that will change the way the game is played. In the past, the rules have been strict and the teams were able to dominate the other teams, but now the game is going to be more competitive and the teams will have to change their strategies. The NRL has introduced a rule that will give the team a bonus point if they score more",2021,Technology,-612738304.0
