Date,Headline,Category
20111027,treatment delays at maitland hospital,Health
20111028,hospital downplays auditor general criticism,Health
20111028,nsw hospitals dominate national infection list,Health
20111029,bid to give boys free gardasil vaccine,Health
20111031,health experts issues mozzie virus warning,Health
20111031,minister confirms hospital rebuild,Health
20111101,first hospital beds fall under knife,Health
20111101,govt dragging its heels on hospital revamp,Health
20111101,hospital faces decommissioning,Health
20111101,hospital up beat about pathology savings,Health
20111101,rihanna taken to hospital with flu,Health
20111102,bashing victim recovering in hospital,Health
20111102,dashboard patients mt gambier hospital,Health
20111102,health minister defends closure of hospital ward,Health
20111102,lyell mcewin hospital redevelopment,Health
20111102,mp assures extensive consultation for se hospital,Health
20111102,skinner offers hospital funding assurances,Health
20111103,ama hospitals south australia waiting,Health
20111103,asbestos find delays hospital demolition,Health
20111103,aussie hospitals struggling to meet demand,Health
20111103,hospital helipad gets planning nod,Health
20111103,hospital report,Health
20111103,push on to return hospital on call service,Health
20111103,two melbourne hospitals facing work bans,Health
20111104,doctor calls for funding injection for gladstone hospital,Health
20111106,japanese emperor hospitalised,Health
20111107,woman speaks about hospital rape ordeal,Health
20111108,hospital delays,Health
20111109,hospital violence rising; say nurses,Health
20111110,zsa zsa back in hospital,Health
20111111,ambulance teams to help ease hospital delays,Health
20111111,audit reveals hospitals sick finances,Health
20111111,remembrance day public hospitals,Health
20111112,nurses start shutting down 800 hospital beds,Health
20111112,seven people in hospital after beenleigh crash,Health
20111114,duqu virus detected in iran,Health
20111114,grafton hospital to get orthopaedic boost,Health
20111114,hospital beds close amid pay row,Health
20111115,heritage fears arise amid hospital demolition plans,Health
20111115,hope for hospital stoush talks to resume,Health
20111115,hospital beds close amid pay row,Health
20111115,hospital jobs cut; beds close,Health
20111115,prisons boss robert williams says the lockdown,Health
20111116,abalone virus,Health
20111116,fire guts historic hospital,Health
20111116,kabul in lockdown ahead of tribal talks,Health
20111116,more hospital beds to close,Health
20111116,wilkie urges hospital closure,Health
20111117,call for full abortion services at wagga hospital,Health
20111117,doctors reject hospital closure,Health
20111117,teen girl dies in hospital after weekend crash,Health
20111118,hospital industrial bans remain,Health
20111118,residents fear for hospital services,Health
20111119,nurses defy order to open hospital beds,Health
20111119,police officers in hospital after attack,Health
20111120,six in hospital after karaoke brawl,Health
20111121,teen in hospital after fatal road crash,Health
20111122,hospitals still confident of reaching deal with nurses,Health
20111122,residents protest against hospital expansion,Health
20111122,schwarten hits back at hospital claims,Health
20111123,doctors feel shafted by new hospital plan,Health
20111123,hospital deal prompts gst cuts,Health
20111123,hospitals challenge industrial action by nurses,Health
20111123,toddler sent home from hospital dies,Health
20111124,exporting viruses to combat rabbits,Health
20111125,hospitals call for tough new sanctions on nurses,Health
20111125,more cuts to launceston general hospital,Health
20111125,public invited to tour old hospital site,Health
20111125,vic hospitals win appeal over nurses,Health
20111126,man hospitalised after apparent road rage incident,Health
20111127,two hospitalised after gold coast blaze,Health
20111128,hospitals return to normal after work bans lifted,Health
20111128,man in hospital after brunswick shooting,Health
20111128,woman still in hospital after unit blaze,Health
20111129,hospital patient not guilty over fatal stabbing,Health
20111130,mayors worried about manning hospital future,Health
20111130,nurses ring hospital alarm bells,Health
20111130,patients start to move into new children's hospital,Health
20111130,serco hospital record explained,Health
20111201,government under fire over hospital fundraising,Health
20111202,family hopes lessons learnt from hospital death,Health
20111202,records reveal homeless hospital visits,Health
20111203,muhammad ali home after hospital treatment,Health
20111205,beckham visits melbourne children's hospital,Health
20111205,bellingen hospital gets 5m lifeline,Health
20111205,doctors slam 'dud' hospital deal,Health
20111205,mayor questions hospital revamp planning,Health
20111206,action group campaign drives bellingen hospital,Health
20111206,parents say boy left hospital too early,Health
20111206,work underway on carp killing virus,Health
20111207,calvary hospital deal finalised,Health
20111207,french visit shows that oyster virus will be hard,Health
20111207,nurses see red over hospital cuts,Health
20111209,40 killed in hospital blaze,Health
20111209,economic turmoil threatening vaccine funding,Health
20111209,scientists make alzheimers vaccine progress,Health
20111212,car crashes into rockingham hospital,Health
20111212,fundraising helps to upgrade hospital beds,Health
20111213,chemical fumes spark hospital evacuation,Health
20111213,coroner criticises hospital for cleaning after death,Health
20111213,hospitals prepare for industrial action,Health
20111213,joel barlow still in hospital,Health
20111214,canberra hospital infection untreated,Health
20111215,dunlop transparency essential in the vaccine debate,Health
20111215,hospital land,Health
20111215,industrial action hits hospitals,Health
20111215,man rushed to hospital after ladder fall,Health
20111215,zardari faced hospital death threats,Health
20111216,changes to tick vaccine and leucaena inoculum sales,Health
20111216,leak sparks fears hospital not cyclone ready,Health
20111216,problems feared from nsw prison lockdowns,Health
20111216,royal darwin hospital complaint,Health
20111219,alleged bashing leaves act man in hospital,Health
20111219,deteriorated hospital gets 500k boost,Health
20111219,in 2011 the deadly hendra virus returned with a,Health
20111221,staff turmoil; hospital resignations spark review,Health
20111222,hospital faces difficult task to replace staff,Health
20111222,hospital funding inquiry urged,Health
20111222,shire offers hospital services assurance,Health
20111222,victorian hospitals strain to meet record demand,Health
20111223,questions over missing nsw hospital beds,Health
20111224,uk's prince philip in hospital after chest pains,Health
20111225,queen visits prince philip in hospital,Health
20111227,prince philip leaves hospital after heart surgery,Health
20111228,patients urged to avoid basket case frankston hospital,Health
20111228,sydney man flown to hospital after near drowning,Health
20111229,man dies in hospital after crash,Health
20111229,man drives to hospital after axe attack,Health
20111231,man hospitalised after brisbane cbd explosion,Health
