Date,Headline,Category
20211214,nt government promises less blackouts and a,Politics
20211215,federal government to reduce interest rates on,Politics
20211215,how are state governments responding to the omicron,Politics
20211216,federal government announces improvement in,Politics
20211216,labor slams government over rising cost of living;,Politics
20211216,south african court orders ex president back to,Politics
20211218,crews return to australian waters after government crackdown,Politics
20211220,polls open for first election since national,Politics
20211221,uk government is considering all kinds of things,Politics
20211223,calls for act government to ensure mister fluffy,Politics
20211223,premiers push federal government to bring forward,Politics
20211226,government officials reject ceasefire bid from,Politics
20211228,brad hazzard asks queensland government to drop,Politics
20211228,queensland government under pressure to scrap pcr,Politics
20211231,federal government changes testing rules for,Politics
20211231,the year that was under us president joe biden,Politics
