Date,Headline,Category
20111117,abc business news and market analysis,Economy
20111117,global stocks close,Economy
20111117,local market open,Economy
20111117,markets end day higher,Economy
20111118,abc business news and market analysis,Economy
20111118,despite problems with international markets cattle,Economy
20111118,global stocks close,Economy
20111118,health care group boosts finances,Economy
20111118,local market close,Economy
20111118,local market opens,Economy
20111121,abc business news and market analysis,Economy
20111121,awi says increasing marketing is working,Economy
20111121,local market opens,Economy
20111121,market ends lower on debt woes,Economy
20111121,north coast blood stocks hit low,Economy
20111121,wool market going backwards,Economy
20111122,abc business news and market analysis,Economy
20111122,andrew kay discusses his catapult marketing,Economy
20111122,landholders urged to boost diesel stocks,Economy
20111122,local market close,Economy
20111122,market report,Economy
20111123,abc business news and market analysis,Economy
20111123,fears market conditions may cut mine projects,Economy
20111123,global markets close,Economy
20111123,korean wool test marketing program builds tassie,Economy
20111123,local market close,Economy
20111123,local market open,Economy
20111123,magellan metals secures finance,Economy
20111123,mining tax market reaction,Economy
20111124,abc business news and market analysis,Economy
20111124,for sale: nsw power generators on the market,Economy
20111124,global stocks close,Economy
20111124,local market close,Economy
20111124,local market open,Economy
20111125,abc business news and market analysis,Economy
20111125,bombs hit basra marketplace,Economy
20111125,global markets close,Economy
20111125,local market close,Economy
20111125,local market open,Economy
20111127,fiddling farmers at violet town market,Economy
20111128,abc business news and market analysis,Economy
20111128,italian buyers spur wool market,Economy
20111128,local market open,Economy
20111128,share market shurgs off eu debt worries,Economy
20111129,abc business news and market analysis,Economy
20111129,citrus farm gate supermarkets xenophon,Economy
20111129,economy experts label government's surplus pursuit as crazy,Economy
20111129,global stocks soar,Economy
20111129,local market close,Economy
20111129,local market open,Economy
20111130,abc business news and market analysis,Economy
20111130,act economy public service cuts,Economy
20111130,are farmers markets the way of the future,Economy
20111130,farmers markets,Economy
20111130,farmers need to market themselves,Economy
20111130,gunbalanya market gardens,Economy
20111130,local market open,Economy
20111130,mango growers back levy for marketing and research,Economy
20111130,market garden bears fruit for remote community,Economy
20111130,the finance quarter,Economy
20111130,world markets close,Economy
20111201,abc business news and market analysis,Economy
20111201,auditor wont sign off on councils finances,Economy
20111201,central banks to save international markets from eurozone crisis,Economy
20111201,local market close,Economy
20111201,soil carbon market,Economy
20111202,local market open,Economy
20111202,wall street flat as european markets fall,Economy
20111203,abc business news and market analysis,Economy
20111205,abc business news and market analysis,Economy
20111205,fruit and vegetable market sheds are bulging with,Economy
20111205,inflation fall adds to case for rate cuts,Economy
20111205,local market open,Economy
20111205,markets overstocked with fruit,Economy
20111205,shopping spree boosts coastal economy,Economy
20111206,abc business news and market analysis,Economy
20111206,avo growers want kiwis to pay marketing levy,Economy
20111206,global markets close,Economy
20111206,local market close,Economy
20111206,local market open,Economy
20111207,abc business news and market analysis,Economy
20111207,local market close,Economy
20111207,local market open,Economy
20111207,marketview opens doors,Economy
20111207,obama economy speech,Economy
20111207,panel to consider supermarkets push,Economy
20111207,wa economy in strong position,Economy
20111207,world markets close,Economy
20111208,abc business news and market analysis,Economy
20111208,controversial markets site sold,Economy
20111208,world markets close,Economy
20111209,abc business news and market analysis,Economy
20111209,share market continues fall on euro fears,Economy
20111210,abc business news and market analysis,Economy
20111212,abc business news and market analysis,Economy
20111212,abs housing finance october,Economy
20111212,local market opens,Economy
20111213,abc business news and market analysis,Economy
20111213,lending finance abs october,Economy
20111213,onus on veg industry to continue marketing work,Economy
20111213,world markets close,Economy
20111214,abc business news and market analysis,Economy
20111214,market ends down after choppy day,Economy
20111214,world markets close,Economy
20111215,abc business news and market analysis,Economy
20111215,beef market in the us could improve next year,Economy
20111215,local market close,Economy
20111215,mla refining us beef marketing strategy,Economy
20111215,wholesaler fears fruit and veg market crash if,Economy
20111215,world markets close,Economy
20111216,abc business news and market analysis,Economy
20111216,central australia grapes supply major supermarkets,Economy
20111216,central australian grapes go direct to supermarkets,Economy
20111216,china property market twt,Economy
20111216,france lobs fresh attack on uk economy,Economy
20111216,indonesias decision means a market is lost for,Economy
20111216,major supermarkets snap up central australian,Economy
20111216,market rises on us hopes,Economy
20111216,world markets close,Economy
20111217,abc business news and market analysis,Economy
20111219,abc business news and market analysis,Economy
20111219,am eurozone economy year end,Economy
20111219,marketing beef as the supermarkets drive prices,Economy
20111219,northern beef industry must seek new markets says,Economy
20111219,supermarket battle not affecting beef prices,Economy
20111220,abc business news and market analysis,Economy
20111220,gordonvale supermarket push heads to court,Economy
20111221,abc business news and market analysis,Economy
20111221,world markets close,Economy
20111222,abc business news and market analysis,Economy
20111222,exporter loses new zealand market,Economy
20111222,export market losses for fruit growers,Economy
20111222,tuna stocks season,Economy
20111222,world markets close,Economy
20111223,abc business news and market analysis,Economy
20111223,local share market open,Economy
20111223,share market close,Economy
20111223,supermarket branding full story,Economy
20111223,supermarkets accused of copycat branding,Economy
20111223,world markets close,Economy
20111224,abc business news and market analysis,Economy
20111228,abc business news and market analysis,Economy
20111228,aussie market to take a decade to recover from,Economy
20111228,world markets close,Economy
20111229,abc business news and market analysis,Economy
20111229,local share market close,Economy
20111229,local share market open,Economy
20111230,abc business news and market analysis,Economy
20111230,australia share market open,Economy
20111230,local share market close,Economy
20111230,share market performance 2011,Economy
